"vis" "X__2" "X__3" "X__4" "X__5" "X__6" "X__7" "X__8" "X__9" "X__10" "X__11" "X__12" "X__13" "X__16" "X__17" "X__18" "X__19" "X__20" "X__21" "X__22" "X__23" "X__24" "X__25" "X__26" "X__27" "X__29" "X__30" "X__31" "X__32" "X__33" "X__34" "X__35" "X__36" "X__37" "X__38" "X__39" "X__40" "X__43" "X__44" "X__45" "X__46" "X__47" "X__48" "X__49" "X__50" "X__51" "X__53" "X__54" "X__55" "X__56" "X__57" "X__58" "X__59" "X__64" "X__65" "X__66" "X__67" "X__68" "X__69" "X__70" "X__71" "X__72" "X__73" "X__74" "X__75" "X__76" "X__78" "X__81" "X__82" "X__83" "X__84" "X__86" "X__87" "X__88" "X__89" "X__90" "X__91" "X__92" "X__93" "X__94" "X__95" "X__96" "X__98" "X__99" "X__100" "X__101" "X__103" "X__104" "X__106" "X__108" "X__109" "X__110" "X__111" "X__112" "X__113" "X__114" "X__115" "X__116" "X__117" "X__118" "X__119" "X__120" "X__121" "X__122" "X__123" "X__124" "X__125" "X__127" "X__128" "X__130" "X__131" "X__132" "X__133" "X__135" "X__136" "X__138"
"6145" 9793 0 0 3.04 0 0 0 0 0 0 0 0 0 0 0 4.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.71 0 0 0 0 0 0 4.21 0 0 0 0 0 0 0 0 0 2.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69.84 0 0 0 0.23 0 0 0 4.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6146" 14530 0 0 5.41 0 0 0 0 0 0 0 0 0 0 0 4.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.61 0 0 0 0 0 0 4.17 0 0 0 0 0 0 0 0 0 2.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.73 0 0 0 0.23 0 0 0 4.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6147" 11558 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 4.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.39 0 0 0 0 0 0 4.12 0 0 0 0 0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69.68 0 0 0 0.23 0 0 0 3.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6149" 7216 0 0 2.69 0 0 0 0 0 4.71 0 0 0 0 0 4.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.54 0 0 0 0 0 0 3.18 0 0 0 0 0 0 0 0 0 2.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.64 0 0 0 0.23 0 0 0 4.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6151" 7912 0 0 6.57 0 0 0 0.75 0 0 0 0 0 0 0 4.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.11 0 0 0 0 0 0 3.11 0 0 0 0 0 0 0 0 0 3.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.11 0 0 0 0.18 0 0 0 5.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6152" 8988 0 0 6.34 0 0 0 0.72 0 0 0 0 0 0 0 4.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.75 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 3.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.22 0 0 0 0.18 0 0 0 5.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6154" 12033 0 0 8.32 0 0 0 0.64 0 0 0 0 0 0 0 4.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.7 0 0 0 0 0 0 2.67 0 0 0 0 0 0 0 0 0 4.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.98 0 0 0 0.18 0 0 0 5.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6157" 11251 0 0 4.7 0 0 0 1.1 0 0 0 0 0 0 0 2.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.94 0 0 0 0 0 0 6.48 0 0 0 0 0 0 0 0 0 3.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.26 0 0 0 0.35 0 0 0 1.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6159" 14800 0 0 8.35 0 0 0 1.87 0 0 0 0 0 0 0 2.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.59 0 0 0 0 0 0 3.07 0 0 0 0 0 0 0 0 0 3.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.35 0 0 0 0.18 0 0 0 1.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6160" 10018 0 0 7.27 0 0 0 2.93 0 0 0 0 0 0 0 4.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.01 0 0 0 0 0 0 1.95 0 0 0 0 0 0 0 0 0 3.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68.24 0 0 0 0.23 0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6161" 22072 0 0 7.21 0 0 0 2.66 0 0 0 0 0 0 0 4.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.01 0 0 0 0 0 0 1.79 0 0 0 0 0 0 0 0 0 2.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70.46 0 0 0 0.23 0 0 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6162" 9569 0 0 11.18 0 0 0 2.54 0 0 0 0 0 0 0 4.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.9 0 0 0 0 0 0 2.02 0 0 0 0 0 0 0 0 0 4.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.69 0 0 0 0.22 0 0 0 1.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6165" 17216 0 0 10.78 0 0 0 1.19 0 2.39 0 0 0 0 0 1.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.67 0 0 0 0 0 0 2.7 0 0 0 0 0 0 0 0 0 3.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61.39 0 0 0 0 0 0 0 1.23 0 0 0 0 1.18 0 0 0 0 0 0 0 0 0 0 0 0
"6166" 12706 0 0 7.72 0 0 0 0.84 0 4.87 0 0 0 0 0 1.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.84 0 0 0 0 0 0 3.66 0 0 0 0 0 0 0 0 0 3.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.43 0 0 0 0 0 0 0 2.51 0 0 0 0 1.2 0 0 0 0 0 0 0 0 0 0 0 0
"6167" 1576 0 0 8.27 0 0 0 6.21 0 17.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54.91 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6168" 13198 0 0 9.18 0 0 0 0.83 0 4.83 0 0 0 0 0 1.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.76 0 0 0 0 0 0 3.62 0 0 0 0 0 0 0 0 0 3.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.03 0 0 0 0 0 0 0 2.48 0 0 0 0 2.39 0 0 0 0 0 0 0 0 0 0 0 0
"6169" 15853 0 0 10.64 0 0 0 0.83 0 4.8 0 0 0 0 0 1.92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.7 0 0 0 0 0 0 3.6 0 0 0 0 0 0 0 0 0 3.88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60.74 0 0 0 0 0 0 0 2.47 0 0 0 0 2.38 0 0 0 0 0 0 0 0 0 0 0 0
"6170" 6670 0 0 3.04 0 0 0 0 0 0 0 0 0 0 0 5.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.35 0 0 0 0 0 0 3.41 0 0 0 0 0 0 0 0 0 2.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.93 0 0 0 0 0 0 0 4.71 0 0 0 0 2.5 0 0 0 0 0 0 0 0 0 0 0 0
"6172" 9031 0 0 5.36 0 0 0 0.21 0 1.18 0 0 0 0 0 4.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.91 0 0 0 0 0 0 3.43 0 0 0 0 0 0 0 0 0 3.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.83 0 0 0 0 0 0 0 4.16 0 0 0 0 2.47 0 0 0 0 0 0 0 0 0 0 0 0
"6173" 16604 0 0 10.68 0 0 0 0.83 0 5.39 0 0 0 0 0 4.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.58 0 0 0 0 0 0 2.95 0 0 0 0 0 0 0 0 0 3.71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61.63 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6174" 16749 0 0 10.72 0 0 0 0.83 0 5.87 0 0 0 0 0 4.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.2 0 0 0 0 0 0 3.21 0 0 0 0 0 0 0 0 0 3.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61.86 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6175" 7795 0 0 14.71 0 0 0 3.44 0 5.16 0 0 0 0 0 4.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57.92 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6177" 15909 0 0 7.58 0 0 0 0.86 0 0 0 0 0 0 0 1.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.68 0 0 0 0 0 0 3.58 0 0 0 0 0 0 0 0 0 3.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.83 0 0 0 0.16 0 0 0 2.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6178" 17062 0 0 7.44 0 0 0 0.84 0 4.66 0 0 0 0 0 1.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 0 0 0 0 0 0 3.52 0 0 0 0 0 0 0 0 0 3.77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.56 0 0 0 0.22 0 0 0 2.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6179" 12436 0 0 7.94 0 0 0 0.9 0 4.98 0 0 0 0 0 2.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.19 0 0 0 0 0 0 3.75 0 0 0 0 0 0 0 0 0 4.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.34 0 0 0 0.22 0 0 0 2.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6181" 19425 0 0 7.47 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.49 0 0 0 0 0 0 3.53 0 0 0 0 0 0 0 0 0 3.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.75 0 0 0 0.16 0 0 0 3.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6182" 8384 0 0 7.85 0 0 0 2.47 0 0 0 0 0 0 0 4.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.06 0 0 0 0 0 0 0.31 0 0 0 0 0 0 0 0 0 3.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.69 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6183" 14141 0 0 7.75 0 0 0 2.29 0 0 0 0 0 0 0 4.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.03 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 2.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69.57 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6184" 6661 0 0 5.23 0 0 0 1.86 0 0 0 0 0 0 0 2.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.59 0 0 0 0 0 0 4.4 0 0 0 0 0 0 0 0 0 3.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.12 0 0 0 0.23 0 0 0 1.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6186" 11888 0 0 2.83 0 0 0 0 0 0 0 0 0 0 0 5.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.01 0 0 0 0 0 0 3.33 0 0 0 0 0 0 0 0 0 2.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71.05 0 0 0 0.23 0 0 0 4.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6187" 11375 0 0 6.89 0 0 0 0 0 0 0 0 0 0 0 2.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.44 0 0 0 0 0 0 3.51 0 0 0 0 0 0 0 0 0 3.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.85 0 0 0 0.16 0 0 0 5.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6188" 1579 0 0 8.75 0 0 0 7.07 0 11.41 0 0 0 0 0 2.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.09 0 0 0 0 0 0 0.92 0 0 0 0 0 0 0 0 0 3.99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56.86 0 0 0 0 0 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6190" 2710 0 0 7.37 0 0 0 5.63 0 8.46 0 0 0 0 0 3.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59.58 0 0 0 0 0 0 0 0.11 0 0 0 0 2.3 0 0 0 0 0 0 0 0 0 0 0 0
"6191" 2803 0 0 8.79 0 0 0 5.6 0 8.41 0 0 0 0 0 3.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 58.36 0 0 0 0 0 0 0 0.11 0 0 0 0 2.29 0 0 0 0 0 0 0 0 0 0 0 0
"6192" 13766 0 0 8.38 0 0 0 1.88 0 0 0 0 0 0 0 3.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.21 0 0 0 0 0 0 3.09 0 0 0 0 0 0 0 0 0 3.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.61 0 0 0 0.18 0 0 0 2.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6193" 6361 0 0 8.01 0 0 0 6.13 0 0 0 0 0 0 0 3.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.63 0 0 0 0 0 0 2.95 0 0 0 0 0 0 0 0 0 2.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61.8 0 0 0 0.18 0 0 0 2.01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6194" 6014 0 0 7.09 0 0 0 1.59 0 9.06 0 0 0 0 0 3.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.96 0 0 0 0 0 0 3.14 0 0 0 0 0 0 0 0 0 3.39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60.17 0 0 0 0.17 0 0 0 1.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6195" 290 0 0 5.79 0 0 0 12.31 0 29.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46.69 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6196" 2629 0 0 8.15 0 0 0 8.65 0 20.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54.7 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6198" 14783 0 0 7.53 0 0 0 3.19 0 0 0 0 0 0 0 5.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.26 0 0 0 0 0 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6199" 18748 0 0 7.47 0 0 0 3.16 0 0 0 0 0 0 0 2.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.12 0 0 0 0 0 0 2.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.46 0 0 0 0.22 0 0 0 2.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6200" 13294 0 0 6.16 0 0 0 3.15 0 0 0 0 0 0 0 3.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.08 0 0 0 0 0 0 2.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.85 0 0 0 0.22 0 0 0 2.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6201" 20948 0 0 6.17 0 0 0 1.58 0 0 0 0 0 0 0 3.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.12 0 0 0 0 0 0 2.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 0 0 0 0.22 0 0 0 3.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6202" 26545 0 0 7.67 0 0 0 1.57 0 0 0 0 0 0 0 3.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.01 0 0 0 0 0 0 2.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.58 0 0 0 0.22 0 0 0 3.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6203" 23668 0 0 6.24 0 0 0 1.59 0 0 0 0 0 0 0 4.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.42 0 0 0 0 0 0 3.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.69 0 0 0 0.23 0 0 0 4.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6206" 8924 0 0 4.65 0 0 0 3.17 0 0 0 0 0 0 0 3.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.19 0 0 0 0 0 0 2.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.27 0 0 0 0.22 0 0 0 3.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6208" 13170 0 0 4.71 0 0 0 1.6 0 0 0 0 0 0 0 4.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.52 0 0 0 0 0 0 3.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66.13 0 0 0 0.23 0 0 0 4.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6210" 5507 0 0 3.89 0 0 0 3.18 0 0 0 0 0 0 0 3.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.25 0 0 0 0 0 0 2.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.48 0 0 0 0.23 0 0 0 3.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6211" 8033 0 0 3.9 0 0 0 1.59 0 0 0 0 0 0 0 4.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.29 0 0 0 0 0 0 3.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.63 0 0 0 0.23 0 0 0 3.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6212" 13346 0 0 6.18 0 0 0 1.58 0 0.02 0 0 0 0 0 4.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.14 0 0 0 0 0 0 2.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65.05 0 0 0 0.22 0 0 0 2.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6213" 10476 0 0 6.15 0 0 0 1.57 0 0.02 0 0 0 0 0 6.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.06 0 0 0 0 0 0 1.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.77 0 0 0 0.22 0 0 0 2.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6214" 9612 0 0 6.07 0 0 0 1.55 0 0.04 0 0 0 0 0 4.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.84 0 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63.92 0 0 0 0.22 0 0 0 5.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
