"vis","X__3","X__4","X__8","X__10","X__17","X__18","X__29","X__30","X__43","X__46","X__48","X__49","X__53","X__57","X__59","X__64","X__67","X__71","X__74","X__84","X__86","X__106","X__109","X__113","X__115","X__117","X__133","X__138","autres"
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.39,0,0,0,65.6,0,0,0,0,0,0.0100000000000051
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.49,0,0,0,65.5,0,0,0,0,0,0.00999999999999091
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,0,0,0,65.29,0,0,0,0,0,0.00999999999999091
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,0,0,0,64.89,0,0,0,0,0,0.00999999999999091
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.51,0,0,0,63.48,0,0,0,0,0,0.0100000000000051
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02,0,0,0,62.97,0,0,0,0,0,0.00999999999999091
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.12,0,0,0,61.87,0,0,0,0,0,0.0100000000000051
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.64,0,0,0,60.35,0,0,0,0,0,0.00999999999999091
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.65,0,0,0,57.34,0,0,0,0,0,0.00999999999999091
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.76,0,0,0,55.23,0,0,0,0,0,0.0100000000000051
3041,0,0,0,0,0,0,0,0,0,0,0,0,22.46,0,0,0,0,0,0,0,0,0,77.53,0,0,0,0,0,0.00999999999999091
2423,0,0,0,0,0,0,0,0,0,0,0,0,24.95,0,0,0,0,0,0,0,0,0,75.04,0,0,0,0,0,0.00999999999999091
1925,0,0,0,0,0,0,0,0,0,0,0,0,26.75,0,0,0,0,0,0,0,0,0,73.24,0,0,0,0,0,0.0100000000000051
1631,0,0,0,0,0,0,0,0,0,0,0,0,27.65,0,0,0,0,0,0,0,0,0,72.34,0,0,0,0,0,0.00999999999999091
1805,0,0,0,0,0,0,0,0,0,0,0,0,28.66,0,0,0,0,0,0,0,0,0,71.33,0,0,0,0,0,0.0100000000000051
1692,0,0,0,0,0,0,0,0,0,0,0,0,29.79,0,0,0,0,0,0,0,0,0,70.2,0,0,0,0,0,0.00999999999999091
1653,0,0,0,0,0,0,0,0,0,0,0,0,29.54,0,0,0,0,0,0,0,0,0,70.45,0,0,0,0,0,0.00999999999999091
1705,0,0,0,0,0,0,0,0,0,0,0,0,30.03,0,0,0,0,0,0,0,0,0,69.96,0,0,0,0,0,0.0100000000000051
1484,0,0,0,0,0,0,0,0,0,0,0,0,30.53,0,0,0,0,0,0,0,0,0,69.46,0,0,0,0,0,0.0100000000000051
1327,0,0,0,0,0,0,0,0,0,0,0,0,31.52,0,0,0,0,0,0,0,0,0,68.47,0,0,0,0,0,0.0100000000000051
1268,0,0,0,0,0,0,0,0,0,0,0,0,32.99,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0.00999999999999091
1069,0,0,0,0,0,0,0,0,0,0,0,0,33.96,0,0,0,0,0,0,0,0,0,66.03,0,0,0,0,0,0.00999999999999091
894,0,0,0,0,0,0,0,0,0,0,0,0,36.82,0,0,0,0,0,0,0,0,0,63.17,0,0,0,0,0,0.00999999999999091
816,0,0,0,0,0,0,0,0,0,0,0,0,37.52,0,0,0,0,0,0,0,0,0,62.47,0,0,0,0,0,0.00999999999999091
803,0,0,0,0,0,0,0,0,0,0,0,0,38.57,0,0,0,0,0,0,0,0,0,61.42,0,0,0,0,0,0.00999999999999091
673,0,0,0,0,0,0,0,0,0,0,0,0,40.41,0,0,0,0,0,0,0,0,0,59.58,0,0,0,0,0,0.0100000000000051
606,0,0,0,0,0,0,0,0,0,0,0,0,41.55,0,0,0,0,0,0,0,0,0,58.44,0,0,0,0,0,0.0100000000000051
547,0,0,0,0,0,0,0,0,0,0,0,0,42.45,0,0,0,0,0,0,0,0,0,57.54,0,0,0,0,0,0.00999999999999091
509,0,0,0,0,0,0,0,0,0,0,0,0,42.67,0,0,0,0,0,0,0,0,0,57.32,0,0,0,0,0,0.00999999999999091
463,0,0,0,0,0,0,0,0,0,0,0,0,43.34,0,0,0,0,0,0,0,0,0,56.65,0,0,0,0,0,0.00999999999999091
376,0,0,0,0,0,0,0,0,0,0,0,0,43.9,0,0,0,0,0,0,0,0,0,56.09,0,0,0,0,0,0.00999999999999091
363,0,0,0,0,0,0,0,0,0,0,0,0,44.45,0,0,0,0,0,0,0,0,0,55.54,0,0,0,0,0,0.00999999999999091
362,0,0,0,0,0,0,0,0,0,0,0,0,45.11,0,0,0,0,0,0,0,0,0,54.88,0,0,0,0,0,0.00999999999999091
318,0,0,0,0,0,0,0,0,0,0,0,0,45.88,0,0,0,0,0,0,0,0,0,54.11,0,0,0,0,0,0.00999999999999091
199,0,0,0,0,0,0,0,0,0,0,0,0,48.15,0,0,0,0,0,0,0,0,0,51.84,0,0,0,0,0,0.00999999999999091
164,0,0,0,0,0,0,0,0,0,0,0,0,49.21,0,0,0,0,0,0,0,0,0,50.78,0,0,0,0,0,0.00999999999999091
34,0,0,0,0,0,0,0,0,0,0,0,0,52.55,0,0,0,0,0,0,0,0,0,47.44,0,0,0,0,0,0.0100000000000051
3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,84.59,0,0,0,0,0,0.00999999999999091
1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,0,0,0,81.94,0,0,0,0,0,0.0100000000000051
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29,0,0,0,79.7,0,0,0,0,0,0.00999999999999091
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68,0,0,0,74.31,0,0,0,0,0,0.00999999999999091
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66,0,0,0,68.33,0,0,0,0,0,0.0100000000000051
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29,0,0,0,65.7,0,0,0,0,0,0.00999999999999091
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.92,0,0,0,63.07,0,0,0,0,0,0.00999999999999091
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.45,0,0,0,58.54,0,0,0,0,0,0.00999999999999091
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,66.67
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.76,0,0,0,0,0,71.24
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.01,0,0,0,0,0,75.99
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,78.8
11,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,10.56,0,0,0,0,0,0,0,56.64,0,0,0,0,0,0
12,0,0,28.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,0,0,0,48.6,0,0,0,0,0,4.45
50,0,14.12,8,0.46,0,5,0,0,0,0,0,0,0,0,4,0,0,0,11.3,0,0,0,41.48,0,0.24,0,0,5,10.4
23,0,8.83,16.5,0.46,0,5,0,0,0,0,0,0,0,0,4,0,0,0,7.07,0,1,0,40,0,0.24,0,0,5,11.9
56,0,8.75,11,0.46,0,3.96,0.3,0,0,0,0,0,0,0,4,0,0,0,7,0,1,0,44.99,0,0.24,0,0,5,13.3
142,0,3.5,8,0.46,0,5,0.3,0,0,0,0,0,0,0,4,0,0,0,7.2,0,1,0,58.5,0,0.24,0,0,5,6.8
8,0,2,8,0.46,0,5,0.3,0,0,0,0,0,0,0,4,0,0,0,20,0,1,0,41.3,0,0.24,0,0,5,12.7
36,0,7.64,11.4,0.46,0,3.96,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,45.1,0,0.24,0,0,5,4.2
38,0,2,16.5,0.46,0,2,0,0,0,0,0,0,0,0,1,0,0,0,14.45,0,0,0,52.95,0,0.24,0,0,0,10.4
88,0,8.75,8,0.46,0,2.88,0.3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,50.17,0,0.24,0,0,0,18.2
49,0,8.61,8,0.46,0,2,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,46.68,0,0.24,0,0,0,13.01
45,0,6.29,12.28,0.46,0,3.6,0.15,0,0,0,0,0,0,0,2.35,0,0,0,13.11,0,0.42,0,48.2,0,0.24,0,0,2.48,10.42
51,0,2,8,0.46,0,5,0,0,0,0,0,0,0,0,1,0,0,0,14.95,0,1,0,53.45,0,0.24,0,0,0,13.9
23,0,2,16.5,0.46,0,5,0.3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,50.2,0,0.24,0,0,0,14.3
26,0,10.67,16.5,0.46,0,5,0.3,0,0,0,0,0,0,0,4,0,0,0,8.53,0,0,0,40,0,0.24,0,0,5,9.3
6,0,2,13.7,0.46,0,5,0,0,0,0,0,0,0,0,4,0,0,0,20,0,1,0,40,0,0.24,0,0,5,8.59999999999999
82,0,7.99,11.05,0.46,0,4,0.15,0,0,0,0,0,0,0,2.5,0,0,0,9.54,0,0.49,0,48.33,0,0.24,0,0,2.1,13.15
108,0,6.43,9.67,0.46,0,3.5,0,0,0,0,0,0,0,0,3.04,0,0,0,11.27,0,0.95,0,54.12,0,0.24,0,0,4.57,5.75
16,0,6.71,12.04,0.46,0,4.43,0.24,0,0,0,0,0,0,0,3.23,0,0,0,14.71,0,0,0,43.01,0,0.24,0,0,1.26,13.67
30,0,2.29,12.41,0.46,0,4,0,0,0,0,0,0,0,0,3.19,0,0,0,13.92,0,0.96,0,53.25,0,0.24,0,0,2.5,6.78
27,0,4.99,14.28,0,0,2.45,0,0,0,0.88,0,0,0.07,0,1.79,2.56,0,0,12.9,0,0,0,46.43,0,0,0,0,1.34,12.31
18,0,6.3,17,0,0,4.5,0,0,0,2,0,0,0,0,1,0,0,0,11.65,0,0,0,41,0,0.2,0,0,1.4,14.95
28,0,1.7,12,0,0,4.5,0,0,0,2,0,0,0,0,3,0,0,0,11,0,0,0,52,0,0.2,0,0,1.4,12.2
24,0,1.7,12.2,0,0,1.5,0,0,0,0,0,0,0,0,1,3,0,0,11,0,0,0,44.55,0,0.2,0,0,1.4,23.45
17,0,6.08,12,0,0,1.5,0,0,0,2,0,0,0,0,3,3,0,0,11.88,0,0,0,43.99,0,0.2,0,0,1.4,14.95
17,0,3.75,13.64,0,0,2.93,0,0,0,0.95,0,0,0,0,2.03,1.19,0,0,13.79,0,0,0,45.43,0,0.2,0,0,1.4,14.69
161901680571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,8
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,0,0,0,81.24,0,0,0,0,0,0.310000000000002
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,0,0,0,65.59,0,0,0,0,0,0.310000000000002
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.25,0,0,0,47.44,0,0,0,0,0,0.310000000000002
447,0,0,74.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,0,0,0,0,0,0.0100000000000051
238357584619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.53,0,0,0,0,0,8.47
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.15,0,0,0,65.84,0,0,0,0,0,0.00999999999999091
22,0,0,19,0,0,4.5,0,0,0,0,0,0,0,0,3,0,0,0,15.5,0,0,0,58,0,0,0,0,0,0
3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,85,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,0,0
139,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.99,0,0,0,62.21,0,0,0,0,0,0.00999999999999091
111,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,57.77,0,0,0,0,0,0.019999999999996
92,0,10.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.85,0,0,0,50.5,0,0,0,0,0,0.00999999999999091
91,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.75,0,0,0,44.13,0,0,0,0,0,0.019999999999996
224,0,3.51,0,0,0,8.84,0,0,0,0,0,0,1.11,0,0,0.4,0,0,22.38,0,0,0,63.76,0,0,0,0,0,0
193,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2.5,0,0,0,20.5,0,0,0,72,0,0,0,0,0,0
148,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,2.5,0,0,0,22.5,0,0,0,69.5,0,0,0,0,0,0
95,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2.5,0,0,0,25,0,0,0,66.5,0,0,0,0,0,0
163,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,66,0,0,0,0,0,0
685,0,12.28,0,0,0,8.75,0,0,0,0,0,0,1.71,0,0,0.62,0,0,18.63,0,0,0,58.01,0,0,0,0,0,0
22,0,6.3,17,0,0,4.5,0,0,0,2,0,0,0,0,1,0,0,0,11.65,0,0,0,41,0,0.2,0,0,1.4,14.95
41,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,60,0,0,0,0,0,0
400,0,7.96,0,0,0,8.49,0,0,0,0,0,0,1.11,0,0,0.4,0,0,21.22,0,0,0,60.82,0,0,0,0,0,0
113,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,55,0,0,0,0,0,0
246,0,12.33,0,0,0,9.31,0,0,0,0,0,0,0.97,0,0,0.36,0,0,21.28,0,0,0,48.07,0,0,0,0,0,7.67999999999999
170,0,9.41,1.03,0,0,11.19,0,0,0,0,0,0,0.89,0,0,0.33,0,0,19.46,0,0,0,50.67,0,0,0,0,0,7.02
146,0,8.7,0,0,0,9.69,0,0,0,0,0,0,1.03,0,0,0.37,0,0,22.14,0,0,0,50.04,0,0,0,0,0,8.03
210,0,10.21,0,0,0,10.03,0,0,0,0,0,0,1.7,0,0,0.62,0,0,19.74,0,0,0,49.68,0,0,0,0,0,8.02
180,0,9.69,0.98,0,0,11.46,0,0,0,0,0,0,0.93,0,0,0.34,0,0,20.43,0,0,0,52.48,0,0,0,0,0,3.69
272,0,10.66,0.98,0,0,10.27,0,0,0,0,0,0,0.01,0,0,0.3,0,0,20.57,0,0.15,0,53.53,0,0,0,0,0,3.53
298,0,13.02,0.98,0,0,11.09,0,0,0,0,0,0,0.89,0,0,0.33,0,0,19.59,0,0,0,50.56,0,0,0,0,0,3.53999999999999
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,0,0,10.82,0,0,0,83.95,0,0,0,0,0,0.019999999999996
1213,0,0,0,0,0,0,0,0,0,0,0,0,14.79,0,0,0,0,0,9.73,0,0,0,75.47,0,0,0,0,0,0.0100000000000051
1128,0,0,0,0,0,0,0,0,0,0,0,0,15.57,0,4.94,0,0,0,0,0,0,0,79.48,0,0,0,0,0,0.00999999999999091
210,0,0,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,20.97,0,0,0,69.77,0,0,0,0,0,0.210000000000008
262,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,19.36,0,0,0,71.48,0,0,0,0,0,0.259999999999991
246,0,0,0,0,0,6.8,0,0,0,0,0,0,0.1,0,0,0,0,0,20.83,0,0,0,72.16,0,0,0,0,0,0.109999999999999
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,0,0,0,65.29,0,0,0,0,0,0.00999999999999091
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.34,0,0,0,49.17,0,0,0,0,0,29.49
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0,0,0,39.52,0,0,0,0,0,47.34
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0,0,34.63,0,0,0,0,0,53.94
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,33.31,0,0,0,0,0,57.6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,0,0,0,31.36,0,0,0,0,0,60.83
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,28.65,0,0,0,0,0,64.75
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,28.17,0,0,0,0,0,67.06
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,25.53,0,0,0,0,0,70.11
1458,0,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,9.91,0,0,15.93,0,0,0,73.64,0,0,0,0,0,0.019999999999996
1547,0,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,11.94,0,0,13.85,0,0,0,73.69,0,0,0,0,0,0.0200000000000102
573,0,0.3,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0.2,0,0,15.83,0,0,0,73.64,0,0,0,0,0,0.0100000000000051
764,0,0.3,0,0,0,12.24,0,0,0,0,0,0,0,0,0,0.1,0,0,13.85,0,0,0,73.49,0,0,0,0,0,0.0200000000000102
760,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33,0,0,0,74.24,0,0.2,7.91,0,0,0.0200000000000102
513,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.01,0,0,0,70.77,0,0.2,11.91,0,0,0.0100000000000051
306,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,0,0,0,66.66,0,0.2,15.61,0,0,0.0200000000000102
1109,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,0,0,0,76.07,0,0.2,8.1,0,0,0.0200000000000102
603,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,71.9,0,0.1,12.2,0,0,0
435,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78,0,0,0,67.93,0,0.19,15.98,0,0,0.0299999999999869
939,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,0,0,0,73.64,0,0.1,12.02,0,0,0.019999999999996
604,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.01,0,0,0,69.56,0,0.2,16.01,0,0,0.019999999999996
172,0,0,0,0,0,0,0,0,0,0,0,0,5.98,0,0,0,0,0,0,0,0,0,39.48,0,0,0,0,0,54.54
133,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,37.18,0,0,0,0,0,58.24
76,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,34.29,0,0,0,0,0,62.52
39,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,31.4,0,0,0,0,0,66.31
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,22.14,0,0,0,75.09,0,0,0,0,0,0.280000000000001
240,0,0.2,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,22.98,0,0,0,74.04,0,0,0,0,0,0.179999999999993
259,0,0.28,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,21.54,0,0,0,74.21,0,0,0,0,0,0.160000000000011
334,0,0.38,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0.15,0,0,20.82,0,0,0,73.94,0,0,0,0,0,0.210000000000008
450,0,0.57,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0.2,0,0,19.33,0,0,0,73.01,0,0,0,0,0,0.649999999999991
488,0,0.3,0,0,0,7.45,0,0,0,0,0,0,0,0,0,0.24,0,0,17.2,0,0,0,74.41,0,0,0,0,0,0.400000000000006
562,0,0.31,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0.26,0,0,16.03,0,0,0,75.13,0,0,0,0,0,0.100000000000009
692,0,0.41,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0.27,0,0,14.87,0,0,0,74.91,0,0,0,0,0,0.189999999999998
973,0,0.44,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0.29,0,0,14.19,0,0,0,74.47,0,0,0,0,0,0.25
1448,0,0.37,0,0,0,11.62,0,0,0,0,0,0,0,0,0,0.3,0,0,12.95,0,0,0,74.56,0,0,0,0,0,0.200000000000003
470,0,0.4,0,0,0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,16.86,0,0,0,74.54,0,0,0,0,0,0.0599999999999881
333,0,0.63,0,0,0,7.96,0,0,0,0,0,0,0,0,0,0,0,0,17.08,0,0,0,74.13,0,0,0,0,0,0.200000000000003
415,0,0.55,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,16.99,0,0,0,73.93,0,0,0,0,0,0.329999999999998
291,0,0.77,0,0,0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,16.98,0,0,0,73.38,0,0,0,0,0,0.560000000000002
1196,0,0,0,0,0,4.66,0,0,0,0,0,0,0,0,0,0,0,0,15.45,0,0,0,79.88,0,0,0,0,0,0.0100000000000051
480,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,20.56,0,0,0,74.77,0,0,0,0,0,0.0200000000000102
663,0,0,0,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,75.14,0,0,0,0,0,0.0100000000000051
1081,0,0,0,0,0,14.09,0,0,0,0,0,0,0,0,0,0,0,0,10.38,0,0,0,75.51,0,0,0,0,0,0.019999999999996
174,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,0,0,0,25.67,0,0,0,69.68,0,0,0,0,0,0.00999999999999091
224,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,0,0,20.63,0,0,0,70.02,0,0,0,0,0,0.0200000000000102
249,0,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,15.55,0,0,0,70.37,0,0,0,0,0,0.00999999999999091
483,0,0,0,0,0,18.85,0,0,0,0,0,0,0,0,0,0,0,0,10.42,0,0,0,70.72,0,0,0,0,0,0.0100000000000051
103,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0,0,0,0,0,30.75,0,0,0,64.6,0,0,0,0,0,0.0200000000000102
132,0,0,0,0,0,9.32,0,0,0,0,0,0,0,0,0,0,0,0,25.75,0,0,0,64.92,0,0,0,0,0,0.00999999999999091
172,0,0,0,0,0,14.05,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,0,65.24,0,0,0,0,0,0.0100000000000051
248,0,0,0,0,0,18.82,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,65.56,0,0,0,0,0,0.019999999999996
67,0,0,0,0,0,14.02,0,0,0,0,0,0,0,0,0,0,0,0,25.84,0,0,0,60.12,0,0,0,0,0,0.0200000000000102
657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,79.49,0,0,0,0,0,0.0100000000000051
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,69.34,0,0,0,0,0,0.00999999999999091
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.86,0,0,0,67.39,0,0,0,0,0,12.75
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,21.19,0,0,0,71.91,0,0,0,0,0,0.0100000000000051
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.26,0,0,21.93,0,0,0,63.79,0,0,0,0,0,0.019999999999996
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,31.68,0,0,0,61.44,0,0,0,0,0,0.019999999999996
245,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,0,0,20.63,0,0,0,70.02,0,0,0,0,0,0.0200000000000102
61,0,0,0,0,0,18.79,0,0,0,0,0,0,0,0,0,0,0,0,20.77,0,0,0,60.42,0,0,0,0,0,0.019999999999996
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,67.19,0,0,0,0,0,13.01
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15,0,0,0,55.69,0,0,0,0,0,25.16
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.61,0,0,0,57.42,0,0,0,0,0,12.97
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.12,0,0,0,64.88,0,0,15.98,0,0,0.0200000000000102
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,0,52.11,0,0,29.96,0,0,0.00999999999999091
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.41,0,0,0,62.49,0,0,0,0,0,19.1
154,0,0,0,21.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76,0,0,0,60.26,0,0,0,0,0,0.0100000000000051
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.52,0,20.13,0,0,0,68.33,0,0,0,0,0,0.0200000000000102
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.65,0,19.79,0,0,0,57.55,0,0,0,0,0,0.0100000000000051
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,67.89,0,0,0,0,0,12.11
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54,0,0,0,56.83,0,0,0,0,0,23.63
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,0,0,0,54.78,0,0,0,0,0,29.08
1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,0,19.13,0,0,0,74.17,0,0,0,0,0,0.0100000000000051
709,0,0,0,0,0,9.07,0,0,0,0,0,0,0,0,0,0,0,0,18.64,0,0,0,72.27,0,0,0,0,0,0.0200000000000102
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,0,0,0,67.11,0,0,15.57,0,0,0.0100000000000051
402,0,0,0,21.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,62.44,0,0,0,0,0,0.019999999999996
6019,0,0,0,0,0,0,0,0,0,0,0,0,26.44,0,0,6.09,0,0,0,0,0,0,67.46,0,0,0,0,0,0.0100000000000051
1634,0,0,0,0,0,8.27,0,0,0,0,0,0,25.83,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0.0100000000000051
1452,0,0,0,0,0,0,0,0,0,0,0,0,24.13,0,0,0,0,0,0,0,0,0,61.57,0,0,14.29,0,0,0.0100000000000051
1020,0,0,0,19.78,0,0,0,0,0,0,0,0,22.58,0,0,0,0,0,0,0,0,0,57.62,0,0,0,0,0,0.0200000000000102
2750,0,0,0,0,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.53,0,0,0,0,0,40.88
