"vis","X__2","X__3","X__4","X__5","X__6","X__7","X__8","X__9","X__10","X__11","X__12","X__13","X__16","X__17","X__18","X__19","X__20","X__21","X__22","X__23","X__24","X__25","X__26","X__27","X__29","X__30","X__31","X__32","X__33","X__34","X__35","X__36","X__37","X__38","X__39","X__40","X__43","X__44","X__45","X__46","X__47","X__48","X__49","X__50","X__51","X__53","X__54","X__55","X__56","X__57","X__58","X__59","X__64","X__65","X__66","X__67","X__68","X__69","X__70","X__71","X__72","X__73","X__74","X__75","X__76","X__78","X__81","X__82","X__83","X__84","X__86","X__87","X__88","X__89","X__90","X__91","X__92","X__93","X__94","X__95","X__96","X__98","X__99","X__100","X__101","X__103","X__104","X__106","X__108","X__109","X__110","X__111","X__112","X__113","X__114","X__115","X__116","X__117","X__118","X__119","X__120","X__121","X__122","X__123","X__124","X__125","X__127","X__128","X__130","X__131","X__132","X__133","X__135","X__136","X__138"
3700,0,0,9.99,0,0,0,0,0,0,0,0,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.43,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99
3086,0,0,12.08,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,4.29,0,0,0,0,0,0,0,0,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.43,0,0,0,0,0,0,0,1.29,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,2.99
3248,0,0,12.08,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.43,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,1.99
3936,0,0,12.08,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.43,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
2569,0,0,10.28,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,14.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
3428,0,0,10.38,0,0,0,0,0,0,0,0,0,0,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89
4566,0,0,7,0,0,0,0,0,7.9,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
4174,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79283,0,0,14.99,0,0,0,9.99,0,1.99,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,59.98,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0
88197,0,0,14.99,0,0,0,8.99,0,1.99,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,60.97,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0
79283,0,0,14.99,0.49,0,0,9.99,0,1.99,0,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,59.97,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0
77473,0,0,15.05,0.4,0,0,10.03,0,2,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,60.21,0,0,0,0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2
127103,0,0,16.91,0,0,0,10.94,0,0.49,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995,0,0,0,0,0,0.000995,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,62.66,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73395,0,0,14.99,0.39,0,0,9.99,0,0.99,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,59.98,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
19904,0,0,10.5,0,0,0,1.8,0,11.4,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,56,0,0,0,0.2,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
16544,0,0,10.5,0,0,0,1.8,0,10.5,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,56,0,0,0,0.2,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
26597,0,0,10,0,0,0,1.7,0,9.8,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,58,0,0,0,0.2,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
24454,0,0,10.2,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,58,0,0,0,0.2,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
17918,0,0,12.3,0,0,0,1.2,0,9.5,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,54.5,0,0,0,0.2,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
23658,0,0,11,0,0,0,0.7,0,9.5,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,56.1,0,0,0,0.2,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
16986,0,0,10,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57.9,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
13152,0,0,10.1,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57.7,0,0,0,0.3,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
10011,0,0,9.99,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57.8,0,0,0,0.3,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
8572,0,0,10,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,57.6,0,0,0,0.3,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
15351,0,0,10.1,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,53.8,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
15215,0,0,10,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,52.9,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
16625,0,0,10.1,0,0,0,1.3,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,54.2,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
18341,0,0,10.1,0,0,0,1,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,54.5,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
16651,0,0,10.1,0,0,0,1.7,0,8.9,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,53.8,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
13960,0,0,10.1,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,53.8,0,0,0,0.2,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
11852,0,0,10.1,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,53.8,0,0,0,0.2,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
17821,0,0,10,0,0,0,1.7,0,7.9,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,56.3,0,0,0,0.2,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
16621,0,0,10,0,0,0,1.7,0,6,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,55.9,0,0,0,0.2,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
1284,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24069,0,0,9.5,0,0,0,0,0,0.1,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
38873,0,0,15,1,0,0,10,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,60,0,0,0,0.5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
4683,0,0,0.98,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.00178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88,0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,63.75,0,0,0,0,0,0.09,0,12.86,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,4.94,0
5662,0,0,5.6,0,0,0,0,0,12.8,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.2,0,0,0,0,0,0.2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0.2,0,5.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,2.7,0
5288,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,62.4,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
6240,0,0,5.6,0,0,0,0,0,11.4,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0
4478,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
3163,0,0,15,0,0,0,0,0,0,0,0.3,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,46,0,0,0,0,0,0.4,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6014,0,0,4.2,0,0,0,0,0,7,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.2,5,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,57.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
1135,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,0,0.08,0,3e-05,0,0,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.23,0,5.99,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,13,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,63.88,0,0,0,0,0,0,0.004,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,2.99,7.52
1493,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0.02,0,5e-05,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.18,0,3.99,0,0,0,0,0,0,0.1,0,0,0,0.06,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,64.85,0,0,0,0,0,0,0.003,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,5.49,6.11
1472,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,5.79,0,0,0,0,0,0.07,0,3e-05,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.17,0,3.99,0,0,0,0,0,0,4.07,0,0,0,0,0,0,0,0,0,12,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,63.16,0,0,0,0,0,0,0.003,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,2.49,5.81
1028,0,0,0.11,0,0,0,1.99,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0.04,0,4e-05,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0,0,2.21,0,3.99,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,64.36,0,0,0,0,0,0,0.004,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,2.99,5.08
1024,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7.63,0,0,0,0,0,0.04,0,1.5e-05,0,0,0,0,0,0,0.02,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0.03,0,3.4,0,0,0,0,0,0.2,0.02,0,0,0,0,0,0,0,0,0,12.57,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,70.73,0,0,0,0,0,0,0.22,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1.5,0.97
979,0,0,0.06,0,0,0,0,0,0,0,1.99,0,0,0,5.99,0,0,0,0,0,0.13,0,5e-05,0,0,0,0,0,0,0.04,0,0,0,0,0.008,0,0,0,0,0,0,0,0,1.22,0,5.79,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,61.63,0,0,0,0.49,0,0,0.29,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.49,6.27
